id	ot	alias	setcode	type	atk	def	level	race	attribute	category
6442944	1	0	0	33	2500	1000	8	262144	2	262144
6459419	3	0	4	4	0	0	0	0	0	262146
6480253	3	0	0	33	800	1200	3	32	1	1040
6483224	3	0	0	33	1400	1200	4	8192	16	262144
6511113	1	0	4234	8388641	300	2500	4	1024	1	50331656
6540606	3	0	0	4	0	0	0	0	0	2097216
6544078	3	0	0	33	2200	1000	6	4	8	262144
6588580	3	0	2	8225	2400	1200	8	32	4	4202496
6595475	3	0	0	2	0	0	0	0	0	512
6602300	3	0	0	97	2800	2300	8	128	4	4194304
6614221	3	0	0	33	0	0	7	2	2	8192
6625096	3	0	0	33	0	0	1	131072	2	262144
6628343	3	0	0	33	500	2000	4	1	16	512
6631034	3	0	0	17	2600	1700	6	65536	2	0
6691855	3	0	0	4	0	0	0	0	0	8192
6713443	3	0	124	4	0	0	0	0	0	262656
6733059	3	0	0	131076	0	0	0	0	0	6
6740720	3	0	0	17	2500	2300	7	8192	16	0
6795211	3	0	0	131074	0	0	0	0	0	1310720
6799227	3	0	0	4	0	0	0	0	0	8192
6836211	3	0	90	33	1800	1500	5	64	2	262144
6840573	3	0	0	65	1380	1530	5	8	32	0
6849042	3	0	0	33	2700	1400	8	65536	1	256
6850209	3	0	69	65538	0	0	0	0	0	262144
6859683	3	0	0	4	0	0	0	0	0	8
6901008	3	0	0	4129	1500	300	3	8	32	536870920
6903857	3	0	0	33	1900	0	4	1	1	2051
6924874	3	0	100	33	1200	600	4	8192	8	8195
6930746	3	0	0	33	2000	0	8	8192	32	262144
6958551	3	0	98	2	0	0	0	0	0	4194304
6967870	3	0	26	33	1200	1000	3	1	32	129
6979239	3	0	0	33	900	400	3	1024	1	4194304
7019529	3	0	0	33	1000	800	3	2048	8	8192
7025445	3	0	0	33	2200	0	6	256	1	262144
7030340	3	0	0	65538	0	0	0	0	0	8196
7076131	3	0	0	4	0	0	0	0	0	8
7080743	3	0	0	33	1800	1000	4	32	1	8192
7089711	3	0	0	2097185	450	500	2	16384	1	16
7092142	3	0	0	4	0	0	0	0	0	4456448
7093411	3	0	4148	33	1800	1200	4	16384	8	16777728
7152333	3	0	135	33	1800	0	4	8	32	262144
7153114	3	0	0	131074	0	0	0	0	0	16777216
7165085	3	0	0	2	0	0	0	0	0	1
7171149	3	0	458850	4194337	3000	3000	8	32	1	212992
7180418	3	0	110	33	2400	1400	4	256	16	67108864
7183277	3	0	56	33	1200	1800	3	32768	16	33554568
7194917	3	0	72	8388641	0	3000	4	256	1	10240
7200041	3	0	0	33	800	800	5	32	16	83894272
7225792	3	0	0	17	1300	1400	4	16384	1	0
7243511	3	0	0	97	2800	200	6	16384	1	2
7264861	3	0	11	33	1600	1200	3	16384	32	0
7304544	3	0	42	33	100	100	2	1024	1	1311744
7359741	3	0	0	17	1850	800	4	32	32	0
7369217	3	0	0	1057	1000	500	7	64	2	50593792
7391448	3	0	82	8225	2800	2000	6	1	1	263168
7392745	3	0	0	2097185	300	300	3	16	1	786432
7392746	3	0	0	16401	100	300	1	16	1	0
7394770	3	0	70	131074	0	0	0	0	0	268697600
7405310	3	0	0	65538	0	0	0	0	0	4
7409792	3	0	0	33	1600	600	4	16384	8	262144
7452945	3	0	8314	262146	0	0	0	0	0	16777216
7459013	3	0	6	17	1800	1500	4	8	32	0
7478431	3	0	42	33	500	0	2	1024	1	2147483650
7489323	3	0	0	33	300	250	1	16384	1	2105344
7500772	3	0	0	33	1000	1800	5	131072	2	262144
7512044	3	0	0	2	0	0	0	0	0	0
7526150	3	0	0	17	900	1600	4	32	1	0
7541475	3	0	0	33	2300	2100	6	8192	16	2048
7562372	3	0	0	17	1500	1800	5	32	32	0
7563579	3	0	198	16777249	1000	1000	84213764	2	4	4456448
7565547	3	0	0	4	0	0	0	0	0	0
7572887	3	0	0	33	1500	1600	4	1	16	4
7573135	3	0	25	33	2600	1000	8	512	32	262144
7576264	3	0	27	33	1700	0	4	32768	1	16384
7582066	3	0	0	8225	2400	1800	6	1048576	8	8200
7602840	3	0	22	33	1200	1200	6	32	16	1310720
7617062	3	0	141	524290	0	0	0	0	0	67584
7617253	3	0	0	4	0	0	0	0	0	66048
7623640	3	0	6	33	100	300	1	8	32	263232
7625614	3	0	0	262146	0	0	0	0	0	65536
7634581	3	0	0	33	-2	0	10	32	32	17047552
7653207	3	0	0	2	0	0	0	0	0	8192
7670542	3	0	0	17	600	1300	3	8	32	0
7672244	3	0	0	2	0	0	0	0	0	4096
7700132	3	0	62	2097185	1500	2400	6	524288	16	4194304
7736719	3	0	0	33	0	600	3	64	8	288
7802006	3	0	0	2097185	500	200	2	2	32	67108864
7805359	3	0	0	17	900	800	3	512	1	0
7811875	3	0	0	1048580	0	0	0	0	0	2147483650
7817703	3	0	38	262146	0	0	0	0	0	4202496
7841112	3	0	63	8225	3800	3000	10	8192	8	2147746851
7841921	3	0	189	33	2300	2100	7	1	16	512
7845138	3	0	0	33	-2	0	5	16	32	270336
7852878	3	0	0	33	3000	1800	8	16384	1	262146
7864030	3	0	154	33	500	300	1	32	1	16777216
7892180	3	0	0	17	400	1000	2	64	2	0
7902349	3	0	64	17	200	300	1	2	32	0
7914843	3	0	0	2097185	200	1400	3	2048	16	12288
7935043	3	0	0	4	0	0	0	0	0	18874368
7953868	3	0	0	33	1000	1700	4	16	32	1075055616
8034697	3	0	0	33	2000	1000	5	2	32	67117058
8038143	3	0	0	1048580	0	0	0	0	0	2147483680
8041569	3	0	57	4129	200	200	3	128	4	3
8057630	3	0	0	131076	0	0	0	0	0	4456448
8058240	3	0	0	17	1000	1100	3	4	16	0
8062132	3	0	0	33	0	0	10	524288	32	100934656
8078366	3	0	119	33	1400	0	3	262144	2	1056768
8091563	3	0	133	33	1200	1600	4	32	1	262144
8102334	3	0	0	33	100	2000	4	256	1	2147483648
8124921	3	0	64	17	200	300	1	2	32	0
8131171	3	0	0	33	300	250	1	524288	2	1024
8175346	3	0	0	33	200	100	3	8192	4	512
8198620	3	0	0	97	3000	0	8	8192	32	17563648
8198621	3	0	0	16401	-2	0	0	16	32	0
8198712	3	0	0	130	0	0	0	0	0	262144
8201910	3	0	0	33	550	500	2	64	2	2105344
8226374	3	0	131	33	0	100	4	32	32	262144
8233522	3	0	1	4129	1000	1000	3	32	32	2097156
8251996	3	0	15	2	0	0	0	0	0	3
8275702	3	0	52	2	0	0	0	0	0	262144
8279188	3	0	0	131076	0	0	0	0	0	68
8310162	3	0	35	8225	4000	4000	10	8192	32	263168
8316565	3	0	0	1048580	0	0	0	0	0	2147483651
8316661	3	0	53	4129	400	200	2	8	16	536870912
8323633	3	0	0	131076	0	0	0	0	0	4
8327462	1	0	0	65	1900	1700	6	512	8	0
8339504	3	0	115	2	0	0	0	0	0	262144
8353769	3	0	0	17	2100	1600	6	8	8	0
8396952	3	0	5	33	1100	1100	4	4	16	142614528
8400623	3	0	0	33	-2	-2	8	524288	32	270339
8414337	3	0	16	4	0	0	0	0	0	0
8437145	3	0	197	65538	0	0	0	0	0	33554432
8463720	1	0	4271	97	3000	2500	8	8	32	16385
8471389	3	0	0	17	1200	1400	4	32	4	0
8483333	3	0	0	33	2800	2500	8	16384	1	262144
8487449	3	0	0	33	0	0	1	2	32	262160
8508055	3	0	0	17	1200	0	3	16384	1	0
8522996	3	0	190	131076	1000	2400	6	8	32	2359296
8529136	3	0	36	65538	0	0	0	0	0	16793602
8559793	3	0	186	131074	0	0	0	0	0	0
8561192	3	0	0	8225	3100	1900	10	16384	1	33554432
8581705	3	0	69	33	900	1500	4	8	4	2281709571
8594079	3	0	34	4129	1000	1000	3	65536	4	16777216
8611007	3	0	57	8225	2500	1200	6	8192	4	520
8628798	3	0	0	4	0	0	0	0	0	4194304
8632967	3	0	0	131074	0	0	0	0	0	33554432
8634636	3	0	0	2097185	800	500	2	16384	1	16
8643186	1	0	175	4	0	0	0	0	0	1024
8649148	3	0	0	33	1600	1300	4	131072	2	1
8687195	3	0	0	33	300	200	2	1024	16	0
8692301	3	0	4167	65	2900	2500	8	256	1	0
8696773	3	0	4221	33	2300	200	6	65536	4	1107296256
8698851	3	0	0	4	0	0	0	0	0	4194306
8715625	3	0	0	17	500	500	2	32	32	0
8719957	3	0	117	262146	0	0	0	0	0	2147491840
8730435	3	0	4522009	262146	0	0	0	0	0	16778240
8763963	3	0	0	8225	4000	4000	10	8192	32	25239552
8783685	3	0	0	17	700	600	2	4	16	0
8785161	3	0	186	33	1600	2000	6	512	32	262144
8794435	3	0	0	33	-2	0	7	8	32	8192
8806072	3	0	0	33	1600	800	4	1	8	32768
8809344	1	0	182	8388641	0	2600	4	8	1	3145728
8814959	3	0	10	33	1550	1450	4	1024	32	262144
8822710	3	0	1	33	2400	1200	8	32	32	2359296
8842266	3	0	0	65538	0	0	0	0	0	12582912
8873112	3	0	151	33	1900	2000	5	4	16	262144
8875971	3	0	134	33	1200	1800	4	4	16	262144
8903700	3	0	109	33	1200	2000	3	8	32	0
8944575	3	0	0	17	700	800	3	8	32	0
8949584	3	0	0	2	0	0	0	0	0	262656
8951260	3	0	0	131076	0	0	0	0	0	0
8964854	3	0	0	65538	0	0	0	0	0	294912
8967776	3	0	0	33	4000	4000	10	4	16	271360
9012916	3	0	0	8225	2800	1600	8	8192	32	71311360
9024367	3	0	123	33	2000	1200	4	8192	16	2147491840
9047460	3	0	51	4129	800	1200	3	512	32	786432
9047461	3	0	0	16401	100	100	1	64	8	524288
9053187	3	0	0	8388609	2950	2800	4	524288	2	0
9056100	3	0	47	33	2800	1000	8	1	2	0
9059700	3	0	11	1048580	0	0	0	0	0	2147483651
9074847	3	0	0	4	0	0	0	0	0	262144
9076207	3	0	43	2097185	300	300	1	1	1	1
9109991	3	0	51	33	500	800	2	512	32	133120
9126351	3	0	18	33	1000	500	2	64	2	3408392
9145181	3	0	0	4	0	0	0	0	0	2
9156135	3	0	0	33	400	800	2	2	32	68420096
9159938	3	0	0	17	800	900	3	16384	1	0
9161357	3	0	4718704	8388641	2600	3000	6	32	16	0
9197735	3	0	0	17	1100	900	3	1	1	0
9201964	3	0	0	4	0	0	0	0	0	67108864
9236985	3	0	58	130	0	0	0	0	0	262144
9260791	3	0	4219	33	300	250	1	8192	16	262144
9264485	3	0	0	33	100	100	1	32768	4	33554432
9267769	3	0	0	4	0	0	0	0	0	0
9272381	3	0	5443740	8388641	2700	2000	5	8388608	16	2147483654
9284723	3	0	80	33	1600	1200	5	524288	1	67108864
9287078	3	0	0	4	0	0	0	0	0	0
9293977	3	0	0	65	1850	1700	6	32	8	0
9298235	3	0	169	4	0	0	0	0	0	272
9327502	3	0	12296	33	1000	1500	4	4096	16	263168
9342162	3	0	177	33	1500	300	3	8	32	262152
9348522	3	0	0	8225	0	3000	9	32	8	327680
9354555	3	0	85	2	0	0	0	0	0	2097696
9365703	3	0	0	33	900	400	2	1	8	8192
9373534	3	0	0	262146	0	0	0	0	0	4202496
9391354	3	0	0	33	2400	1200	6	8192	32	2
9402966	3	0	154	4129	100	800	2	32	32	262152
9411399	3	0	49160	33	800	800	6	1	32	262656
9418365	3	0	136	33	2000	1000	4	32768	16	262208
9418534	3	0	188	33	600	1400	3	32	32	394240
9430387	3	0	0	17	600	600	2	4096	8	0
9433350	3	0	14483491	33	3000	2500	8	8192	32	327680
9485511	3	0	178	33	1000	2800	6	1	1	16777216
9540040	3	0	0	17	1450	2200	6	64	2	0
9560338	3	0	110	33	2000	1600	6	2	32	270848
9576193	3	0	0	2	0	0	0	0	0	262404
9583383	3	0	84	33	1800	600	3	1	1	0
9596126	3	0	0	33	2300	2000	6	2	32	1310724
9603356	3	0	69	33	2000	1600	4	8	8	2281701379
9622164	3	0	0	262146	0	0	0	0	0	263168
9628664	3	0	0	33	2400	1200	6	4	16	256
9633505	3	0	82	33	1000	1800	4	262144	2	33554432
9637706	3	0	0	33	1600	300	3	16384	1	0
9653271	3	0	0	65	1900	1400	5	4096	8	0
9666558	3	0	0	33	200	2000	4	8192	1	1048576
9718968	3	0	85	33	2100	1000	5	1	16	262144
9720537	3	0	0	2	0	0	0	0	0	4096
9742784	3	0	23	4129	500	0	1	32	4	262656
9744376	3	0	172	4	0	0	0	0	0	288
9748752	3	0	0	33	2400	1000	6	8	32	6291460
9753964	3	0	4165	8225	3200	2500	9	8192	32	2147745792
9765723	3	0	174	131076	0	0	0	0	0	4202499
9780364	3	0	0	65538	0	0	0	0	0	6144
9786492	3	0	0	130	0	0	0	0	0	262144
9791914	3	0	0	33	1500	1300	4	1	1	262147
9817927	3	0	0	33	800	1600	3	16384	1	24576
9831539	3	0	0	2	0	0	0	0	0	0
9837195	3	0	16	33	1800	900	4	1048576	8	2147483680
9845733	3	0	0	130	0	0	0	0	0	262144
9848939	3	0	0	33	1400	1300	3	32768	1	262656
9861795	3	0	0	33	800	800	2	16384	1	262144
9888196	3	0	1	8225	3300	3300	10	32	32	6291523
9897998	3	0	16	33	1000	400	3	512	8	3408384
9910360	3	0	18	97	2500	2000	8	64	2	8192
9925982	3	0	0	4	0	0	0	0	0	262144
9925983	3	0	51	16401	0	800	2	512	32	524288
9952083	3	0	0	65538	0	0	0	0	0	0
9995766	3	0	0	131076	0	0	0	0	0	16777216
9999961	3	0	0	2	0	0	0	0	0	1056768
10000000	3	0	0	33	4000	4000	10	2097152	64	33554442
10000001	3	10000000	0	33	4000	4000	10	2097152	64	33554442
10000010	3	0	0	33	-2	-2	10	2097152	64	8202
10000011	3	10000010	0	33	-2	-2	10	2097152	64	8202
10000020	3	0	0	33	-2	-2	10	2097152	64	8200
10000021	3	10000020	0	33	-2	-2	10	2097152	64	8200
10000030	1	0	0	8388641	2400	2000	6	2	32	266240
10000040	1	0	0	33	-2	-2	12	4194304	64	0
10000050	3	0	161	16384	0	0	0	0	0	0
10000060	3	0	161	16384	0	0	0	0	0	0
10000070	3	0	161	16384	0	0	0	0	0	0
10000080	3	0	0	33	-2	-2	10	2097152	64	33816576
10002346	3	0	0	8388641	500	1800	2	256	1	1090527232
10004783	3	0	52	262146	0	0	0	0	0	8192
10012614	3	0	0	131074	0	0	0	0	0	8192
10026986	3	0	62	33	2700	1100	8	524288	16	1048579
10028593	3	0	0	33	1700	600	4	32768	8	262144
10032958	3	0	0	33	1500	900	5	8192	16	4235264
10035717	3	0	0	131074	0	0	0	0	0	8192
10060427	3	0	29	33	2800	2200	7	1	1	1027
10069180	3	0	0	1048580	0	0	0	0	0	2147483649
10071456	3	0	0	17	800	1500	4	1	1	0
10080320	3	0	0	524290	0	0	0	0	0	1056768
10097168	3	0	0	33	2400	1800	6	8192	1	1
10110717	3	0	0	33	800	100	2	32	1	4456448
10117149	3	0	171	16777249	500	500	168427525	32	1	270337
10118318	3	0	0	4	0	0	0	0	0	1310720
10132124	3	0	0	33	1500	1400	3	64	8	262144
10178757	3	0	4098	4129	300	300	1	2	32	537133056
10189126	3	0	0	33	900	1400	4	2	32	256
10202894	3	0	0	17	1550	1200	4	512	8	0
10209545	3	0	0	33	1000	1500	4	16	1	262208
10236520	3	0	43	33	1500	1000	4	1	8	64
10239627	3	0	0	16777249	1700	1400	50528260	2	1	67117568
10248192	3	0	0	2	0	0	0	0	0	0
10248389	3	0	147	97	2100	800	7	1	1	2164269056
10262698	3	0	0	17	1100	1400	4	256	1	0
10275411	3	0	115	2	0	0	0	0	0	262144
10282757	3	0	0	4	0	0	0	0	0	8192
10315429	3	0	0	17	1000	1300	4	32	32	0
10321588	3	0	0	33	1800	1000	4	16384	16	512
10352095	3	0	0	262146	0	0	0	0	0	2097152
10365322	3	0	0	97	2300	1600	6	32	1	5242882
10375182	3	0	0	33	1200	1900	4	1	4	73728
10383554	3	0	173	97	2400	2000	7	8	32	4194306
10389142	3	0	8061000	8388641	0	3000	7	32	8	262144
10389143	3	0	0	16401	2000	0	6	32	8	0
10389794	3	0	0	2097185	0	0	1	8	32	2
10406322	3	0	144	8388641	2300	3200	8	1024	16	288
10424147	3	0	220	524290	0	0	0	0	0	262144
10443957	3	0	4243	8388641	2100	1600	6	32	16	2147491843
10449150	1	0	22	33	1000	1200	4	32	8	4456452
10456559	3	0	0	33	0	0	1	64	2	512
10476868	3	0	0	17	1000	1300	4	256	1	0
10485110	3	0	0	33	2900	1600	8	262144	2	8
10489311	3	0	0	4	0	0	0	0	0	288
10509340	3	0	7	33	2000	2000	6	32	1	2147483648
10526791	3	0	12296	97	2600	2300	8	1	1	32768
10530913	3	0	144	33	2600	2100	7	1024	8	263192
10532969	3	0	0	33	2900	1300	8	131072	2	2
10537981	3	0	0	4	0	0	0	0	0	32
10538007	3	0	0	17	1750	1550	5	16384	1	0
10560119	3	0	150	33	400	400	4	131072	2	262144
10591919	3	0	38	4129	800	1400	3	32	16	262144
10598400	3	0	0	17	600	700	2	64	2	0
10613952	3	0	10948730	8388641	2200	2200	5	1	16	263170
10651797	3	0	0	1048580	0	0	0	0	0	2147483648
10667321	3	0	0	2	0	0	0	0	0	262144
10678778	3	0	0	8388641	-2	3000	8	32	2	8194
10691144	3	0	47	65538	0	0	0	0	0	4
10712320	3	0	48	33	1600	1000	4	4	16	0
10719350	3	0	124	131074	0	0	0	0	0	1056768
10736540	3	0	0	4129	200	1800	1	64	16	263168
10753491	3	0	10879120	33	100	100	1	1024	16	262152
10755153	3	0	82	33	1700	1400	4	128	4	2
10755984	3	0	16	8225	2600	1800	7	1048576	8	2097159
10759529	3	0	0	4	0	0	0	0	0	512
10789972	3	0	0	161	500	1000	4	1	16	8192
10802915	3	0	0	33	1000	600	3	8	32	1310720
10809984	3	0	0	33	1000	1000	3	2	1	64
10817524	3	0	0	97	2700	2000	9	8192	32	19922944
10859908	3	0	0	17	1100	700	3	32	1	0
10860121	3	0	136	33	1700	800	4	512	16	262144
10875327	3	0	33	33	2500	2500	10	512	32	4325376
10920352	3	0	40968	97	2400	2000	6	1	2	16777216
10925955	3	0	0	2	0	0	0	0	0	2097152
10960419	3	0	0	97	500	400	2	2	16	4
10963799	3	0	0	33	1000	1000	4	64	2	0
10979723	3	0	4	33	1100	1500	4	16384	1	8192
10992251	3	0	0	17	1200	800	4	32	16	0
11012887	3	0	34	33	1700	400	4	65536	4	262144
11021521	3	0	0	33	0	0	1	16384	1	0
11039171	3	0	173	97	2000	1500	6	8	32	32768
11047543	3	0	0	2	0	0	0	0	0	1310728
11052544	3	0	13	2	0	0	0	0	0	3
11066358	3	0	123	4113	1000	0	2	8192	16	0
11082056	3	0	161	2	0	0	0	0	0	262152
11091375	3	0	0	17	1900	1600	4	8192	8	0
11102908	3	0	32	524290	0	0	0	0	0	8192
11109820	3	0	115	4	0	0	0	0	0	262144
11125718	3	0	0	33	1500	1800	4	8192	32	16384
11136371	3	0	71	4	0	0	0	0	0	8
11159464	3	0	62	2097185	800	1500	1	524288	16	320
11221418	3	0	136	4	0	0	0	0	0	262160
11224103	3	0	65	33	2300	1600	6	8192	4	33817088
11224934	3	0	0	4	0	0	0	0	0	8192
11228035	3	0	115	4	0	0	0	0	0	8224
11232355	3	0	0	33	1600	400	4	1048576	1	1048577
11250655	3	0	190	17	1800	1500	5	524288	2	0
11260714	3	0	0	33	2900	2400	8	4	32	1311744
11264180	3	0	0	65538	0	0	0	0	0	8193
11287364	3	0	0	4129	1000	800	3	32	1	8192
11321183	3	0	0	17	1800	1500	4	1	32	0
11324436	3	0	0	33	800	900	3	4096	16	256
11366199	3	0	0	33	2700	1000	7	512	32	2360320
11373345	3	0	0	4	0	0	0	0	0	2
11384280	3	0	0	33	1400	1300	4	32	32	4194304
11390349	3	0	42	33	800	1500	3	2048	1	12288
11398059	3	0	0	8388641	2300	2000	4	524288	32	512
11411223	3	0	72	8388641	2400	2400	4	1	16	256
11448373	3	0	0	33	0	2000	4	8	32	32
11458071	3	0	0	33	2400	1500	8	4	16	4
11460577	3	0	147	33	1200	1600	4	1	1	2105344
11471117	3	0	0	262146	0	0	0	0	0	4
11475049	3	0	151	33	1500	2200	5	4	16	327680
11501629	3	0	0	131076	0	0	0	0	0	71303168
11502550	3	0	602120	97	2500	2000	7	1	8	8224
11508758	3	0	0	33	0	2500	6	2	32	4096
11522979	3	0	9572424	8388641	4000	1800	5	1048576	16	8195
11548522	3	0	0	33	100	100	1	16384	16	32
11549357	3	0	0	17	1500	1800	4	256	1	0
11556339	3	0	181	4	0	0	0	0	0	2
11593137	3	0	0	1048580	0	0	0	0	0	2097156
11596936	3	0	0	4	0	0	0	0	0	2
11609969	3	0	175	16777249	0	0	168427521	8	32	1026
11613567	3	0	51	33	2200	1200	6	512	32	2048
11646785	3	0	8412	8388641	2200	2400	4	32	8	2048
11662742	3	0	0	33	1700	0	4	4	16	19922944
11678191	3	0	0	1057	0	0	1	4	16	16779264
11682713	3	0	144	33	1900	700	4	1024	1	1040
11685347	3	0	0	33	1000	300	3	8	4	4194304
11705261	3	0	115	131074	0	0	0	0	0	256
11714098	3	0	0	17	1250	2100	5	64	2	0
11722335	3	0	62	33	1800	1000	4	524288	16	17825800
11741041	3	0	0	131076	0	0	0	0	0	67108866
11743119	3	0	0	33	1000	1000	2	32	8	4096
11747708	3	0	0	4129	400	800	1	1024	8	263168
11760174	3	0	0	33	200	300	1	1	8	0
11761845	3	0	69	17	2400	2150	6	8	32	0
11790356	3	0	0	8225	1200	2800	8	8192	32	262144
11793047	3	0	0	17	300	1300	3	8	32	0
11813722	3	0	0	2	0	0	0	0	0	0
11813953	3	0	0	17	1800	600	4	16384	4	0
11819616	3	0	0	33	2800	2600	8	1024	8	2148532227
11830996	3	0	0	2	0	0	0	0	0	256
11834972	3	0	57	33	1200	800	4	1	4	8192
11868731	3	0	113	33	1400	1200	4	2	1	544
11868825	3	0	172	2	0	0	0	0	0	8388608
11877465	3	0	58	161	2500	2000	6	64	2	32
11901678	3	0	69	65	3200	2500	9	8192	32	0
11913700	3	0	9	262146	0	0	0	0	0	262144
11925569	3	0	0	4	0	0	0	0	0	1310720
11954712	3	0	0	33	1600	300	3	131072	8	16388
11958188	3	0	136	33	1600	900	4	512	16	2
11961740	3	0	0	2	0	0	0	0	0	516
11975962	3	0	105	4	0	0	0	0	0	4
11987744	3	0	0	17	1800	1000	4	32768	8	0
12014404	3	0	84	8388641	1500	2400	4	1	1	4202496
12057781	3	0	172	17	400	400	1	8	32	0
12071500	3	0	0	2	0	0	0	0	0	268697600
12076263	3	0	88	33	1200	900	3	16384	1	8192
12079734	3	0	0	33	1200	1000	4	32	16	3146016
12117532	3	0	0	131076	0	0	0	0	0	8192
12143771	3	0	0	17	600	600	2	128	4	0
12146024	3	0	0	17	1400	1500	5	4096	2	0
12152769	3	0	172	33	1000	2000	4	8	1	512
12160911	3	0	0	33	1500	0	3	256	1	4194304
12171659	3	0	0	33	2100	800	4	4	16	512
12174035	3	0	0	262146	0	0	0	0	0	2097160
12181376	3	0	0	2	0	0	0	0	0	2147491840
12183332	3	0	0	131074	0	0	0	0	0	0
12197543	3	0	0	4	0	0	0	0	0	65
12206212	3	0	100	33	1950	2100	6	512	8	0
12216615	3	0	29	4	0	0	0	0	0	2
12235475	3	0	53	33	1600	1200	4	8	16	8192
12247206	3	0	0	65538	0	0	0	0	0	263680
12253117	3	0	0	4	0	0	0	0	0	2147483648
12275533	3	0	0	33	1600	2800	6	32	32	262144
12296376	3	0	14	33	1000	100	3	4096	16	32768
12298909	3	0	0	33	2400	2000	6	8192	16	2155872259
12299841	3	0	88	33	1800	1200	4	1	1	8192
12324546	3	0	0	262146	0	0	0	0	0	16785408
12338068	3	0	0	33	0	0	8	8	32	8192
12369277	1	0	4316	33	1200	2000	3	1048576	2	560
12398280	3	0	0	33	100	100	1	4	16	1122304
12423762	3	0	84	33	1500	2000	4	1	1	17039360
12435193	3	0	29	33	1900	1600	4	8192	8	3145728
12436646	3	0	0	17	1050	900	3	64	2	0
12444060	3	0	151	4	0	0	0	0	0	262147
12451640	3	0	0	33	1000	1500	4	32	1	512
12467005	3	0	0	33	1500	1800	4	256	1	2064
12469386	3	0	0	33	1300	1300	4	1024	32	1310720
12470447	3	0	0	2	0	0	0	0	0	2048
12472242	3	0	0	33	300	350	1	2048	1	131072
12482652	3	0	15	17	0	1000	2	16384	16	0
12493482	3	0	0	17	1800	1050	4	4	16	0
12503902	3	0	0	131076	0	0	0	0	0	33562624
12510878	3	0	0	33	2300	2000	7	4	16	286976
12525049	1	0	4198	16777249	1500	100	117899267	32	8	262144
12533811	3	0	0	8388641	900	900	1	8192	1	131072
12538374	3	0	18	33	100	100	1	64	2	263168
12580477	3	0	0	2	0	0	0	0	0	2
12600382	3	0	222	33	1800	0	4	2	32	16785408
12607053	3	0	0	4	0	0	0	0	0	16777216
12624008	3	0	0	33	2000	1500	7	524288	16	2097154
12644061	3	0	0	524290	0	0	0	0	0	2149580800
12652643	3	0	7	97	4400	3400	10	32	1	279552
12670770	3	0	147	131076	0	0	0	0	0	262147
12678870	3	0	16565	97	200	2800	6	64	8	17039360
12694768	3	0	0	33	1700	1100	4	8	4	4194304
12697630	3	0	151	33	1400	2100	5	4	16	262147
12735388	3	0	0	262146	0	0	0	0	0	2147483648
12744567	3	0	4168	8388641	2800	1500	5	64	2	1082392576
12755462	3	0	172	33	1500	400	4	1	1	33554432
12800777	3	0	0	33	1600	1200	4	512	8	2361348
12817939	3	0	65	33	1700	600	6	8	1	2147746304
12822541	1	0	175	33	100	2100	4	8	32	1024
12829151	3	0	0	17	1400	1400	4	1	1	0
12836042	3	0	0	33	1500	1000	4	1	32	4096
12863633	3	0	0	4	0	0	0	0	0	0
12883044	3	0	0	17	550	450	2	128	4	0
12923641	3	0	0	131074	0	0	0	0	0	2048
12927849	3	0	126	33	1800	1100	4	16384	16	263184
12940613	3	0	113	4	0	0	0	0	0	8224
12948099	1	0	184	8225	2200	200	4	128	4	288
12953226	3	0	0	33	2000	800	4	8	32	8192
12958919	3	0	73	33	1100	800	4	8	32	4980736
12958920	3	0	73	16401	500	500	4	8	32	0
12965761	3	0	0	1057	300	2000	4	1024	1	17563648
12965762	3	0	0	16401	800	800	1	1024	1	0
12980373	3	0	113	33	500	300	3	16384	1	262176
12986778	3	0	12307	2	0	0	0	0	0	256
12986807	3	0	57	8225	2400	800	6	1	4	16777228
13002461	3	0	110	33	1500	1400	4	2	4	8192
13026402	3	0	0	33	300	400	2	32	4	2147483649
13030280	3	0	4211	8388641	3000	2400	5	1	1	20971524
13032689	3	0	115	262146	0	0	0	0	0	1073750016
13039848	3	0	0	17	1300	2000	3	256	1	0
13069066	3	0	0	17	1750	2030	6	65536	1	0
13073850	3	0	170	16777249	2800	1000	16842760	32	1	33562640
13093792	3	0	49160	33	1400	1600	4	1	32	8
13108445	3	0	4167	97	1400	2600	6	64	1	2064
13140300	3	0	105	17	0	0	8	8192	16	0
13166204	3	0	84	4	0	0	0	0	0	4194306
13166648	3	0	0	4	0	0	0	0	0	262144
13179332	3	0	0	17	100	2100	1	128	4	0
13183454	3	0	0	8388641	2500	2100	5	512	2	8192
13193642	3	0	0	17	300	400	1	1024	32	0
13210191	3	0	0	2	0	0	0	0	0	1
13215230	3	0	0	33	1200	900	3	1	1	2
13220032	3	0	48	33	1000	1000	4	4	16	2105344
13250922	3	0	0	33	2000	500	5	2048	1	262145
13293158	3	0	24584	97	1900	2300	8	8	1	1
13313278	3	0	132	33	0	1800	4	1	4	8650752
13314457	3	0	0	33	600	100	1	131072	2	8192
13316346	3	0	0	33	0	2000	4	32	1	8192
13317419	3	0	0	4	0	0	0	0	0	10251
13361027	3	0	41	4129	1000	1000	3	8192	8	1311744
13386503	3	0	0	33	1700	1600	5	32768	1	262144
13391185	3	0	4218	33	1500	1800	4	1	16	17
13409151	3	0	0	2097185	900	300	3	16384	1	2048
13429800	3	0	0	17	1600	800	4	131072	2	0
